season,country,page_name,value
2016-2017,netherlands,Plantenvirus,1.6869326276924086
2016-2017,netherlands,Postpoliosyndroom,1.343200550925398
2016-2017,netherlands,Humaan_papillomavirus,1.3422222938419754
2016-2017,netherlands,Acrodynie,1.2494165229301015
2016-2017,netherlands,Knollenmozaïekvirus,1.170783230881483
2016-2017,netherlands,Orbivirus,1.1386162574937835
2016-2017,netherlands,Schmallenbergvirus,1.0788410936804516
2016-2017,netherlands,Riftdalkoortsvirus,1.038149453554585
2016-2017,netherlands,Schildkliervergroting,0.8753347174374476
2016-2017,netherlands,Aviair_reovirus,0.7396846203249778
2016-2017,netherlands,Chikungunya-virus,0.7255483402924963
2016-2017,netherlands,Coronavirussen,0.5868618289229923
2016-2017,netherlands,Krim-Congo-hemorragische_koorts,0.4034224615882138
2016-2017,netherlands,Zikavirus,0.2951622098972992
2016-2017,netherlands,Mononegavirales,0.2708671090460492
2016-2017,netherlands,Amnestische_afasie,0.2275383178397198
2016-2017,netherlands,Opportunistische_infectie,0.1530764651148612
2016-2017,netherlands,Japanse_encefalitis,0.14140781579691206
2016-2017,netherlands,Blauwtongvirus,-0.07510259758932175
2016-2017,netherlands,Dysenterie,-0.11270482660337491
2016-2017,netherlands,Bloedspuwing,-0.20661135594412375
2016-2017,netherlands,Zweetziekte,-0.20936567280698207
2016-2017,netherlands,Azotemie,-0.27873717877779824
2016-2017,netherlands,BCG-vaccin,-0.4861444884280321
2016-2017,netherlands,Symptoomloze_drager,-0.5354741171028964
2016-2017,netherlands,Orgaanfalen,-0.7764172445315485
2016-2017,netherlands,Hoofdpijn,-0.860615741837779
2016-2017,netherlands,Tremor,-0.8948202476979085
2016-2017,netherlands,Halitose,-1.1451514125640196
2016-2017,netherlands,Kortademigheid,-1.3708842412091995
2016-2017,netherlands,Chaparevirus,-1.4104917126650738
2016-2017,netherlands,Melena,-1.4262341121898419
2016-2017,netherlands,Hyperpyrexie,-1.4312448894910799
2016-2017,netherlands,Xenotropic_murine_leukemia_virus-related_virus,-1.4488758604873242
2016-2017,netherlands,DIVA-vaccin,-1.5092955295114145
2016-2017,netherlands,Transcorticale_motorische_afasie,-1.5351379062970951
2016-2017,netherlands,Symptoom,-1.6457160206392683
2016-2017,netherlands,Venezolaanse_equïene_encefalitis,-1.6853617608257139
2016-2017,netherlands,H1N1,-2.0539821505916604
2016-2017,netherlands,Oedeem,-2.111760579384167
2016-2017,netherlands,Griepprik,-2.127461744554701
2016-2017,netherlands,Artralgie,-2.185128083385962
2016-2017,netherlands,IJshoofdpijn,-2.497844757529078
2016-2017,netherlands,Waterwrat,-3.1443351991405475
2016-2017,netherlands,Stridor,-3.2158402793463012
2016-2017,netherlands,Subacute_scleroserende_panencefalitis,-3.746498923621905
2016-2017,netherlands,year,-4.606457570769925
2016-2017,netherlands,Wortelprikkeling,-4.718493061895211
2017-2018,netherlands,Griep,17.427829310896772
2017-2018,netherlands,Respiratoir_syncytieel_virus,6.562067394215836
2017-2018,netherlands,Exophtalmus,4.970741661627313
2017-2018,netherlands,Tabaksringvlekvirus,3.5023569196392113
2017-2018,netherlands,Cyanovirus,3.4946979624858967
2017-2018,netherlands,Humaan_papillomavirus,3.379705094060853
2017-2018,netherlands,Chikungunya-virus,3.2019656051178247
2017-2018,netherlands,Virale_hemorragische_koorts,2.9173074838834463
2017-2018,netherlands,Aziatische_griep,1.924346650884446
2017-2018,netherlands,ECHO-virus,1.735396379241651
2017-2018,netherlands,Zikavirus,1.5725199292606689
2017-2018,netherlands,Pestepidemie_in_Londen,1.5407534178874693
2017-2018,netherlands,Sabinvaccin,1.3773264832113932
2017-2018,netherlands,Acute_buik,1.2996689042747231
2017-2018,netherlands,Achylie,1.2952567225269442
2017-2018,netherlands,Opportunistische_infectie,1.1879898927651078
2017-2018,netherlands,Triple_gene_block,1.100098284219713
2017-2018,netherlands,Passieve_immuniteit,1.094020949271484
2017-2018,netherlands,Cachexie,1.0838143113230725
2017-2018,netherlands,Acrodynie,0.9742364797455155
2017-2018,netherlands,Hepatitis_B,0.8700259837768962
2017-2018,netherlands,Alalie,0.7321908385921928
2017-2018,netherlands,Riftdalkoortsvirus,0.7315066356266029
2017-2018,netherlands,Hyperglykemie,0.6970473187410894
2017-2018,netherlands,Ageusie,0.5779461546961838
2017-2018,netherlands,Satellietvirus,0.465018973841504
2017-2018,netherlands,Gemengde_afasie,0.42394037381272703
2017-2018,netherlands,Bornavirus,0.3991920327941544
2017-2018,netherlands,Bacillendrager,0.383812113223078
2017-2018,netherlands,Urethritis,0.32348045874675624
2017-2018,netherlands,Cuevavirus,0.2652074678521643
2017-2018,netherlands,Bloedneus,0.25223831810402264
2017-2018,netherlands,Westnijlziekte,0.16700268725859713
2017-2018,netherlands,Sharka-virus,0.1599138714028973
2017-2018,netherlands,Murray_Valley-virus,0.10223324922314043
2017-2018,netherlands,Gele_koorts,0.01507903586219425
2017-2018,netherlands,Groeipijn,-0.00713422231974506
2017-2018,netherlands,Xenotropic_murine_leukemia_virus-related_virus,-0.04177937939675494
2017-2018,netherlands,DIVA-vaccin,-0.1887837008039966
2017-2018,netherlands,Halitose,-0.38616553861811237
2017-2018,netherlands,Merkelcelpolyomavirus,-0.46136014574217266
2017-2018,netherlands,Adenovirussen,-0.5234135503931681
2017-2018,netherlands,Pus,-0.7677380088230181
2017-2018,netherlands,Feliene_infectueuze_peritonitis,-0.9035654353124971
2017-2018,netherlands,Krokodillentranen,-1.0095975128981542
2017-2018,netherlands,Rabdomyolyse,-1.0373791854824377
2017-2018,netherlands,Subacute_scleroserende_panencefalitis,-1.0476144650380148
2017-2018,netherlands,Zadelneus,-1.0583452595782388
2017-2018,netherlands,Tremor,-1.082920687128413
2017-2018,netherlands,Parotitis,-1.1599701355004057
2017-2018,netherlands,Blauwtongvirus,-1.3733812923853983
2017-2018,netherlands,Blauwe_plek,-1.3866811613332646
2017-2018,netherlands,Enterotoxine,-1.4881918877169482
2017-2018,netherlands,Informatiestress,-1.8343230232377024
2017-2018,netherlands,Afrikaanse-paardenpestvirus,-1.9041153420704449
2017-2018,netherlands,Symptoomloze_drager,-1.9366014951386463
2017-2018,netherlands,Wortelprikkeling,-1.9796532852745428
2017-2018,netherlands,year,-2.7804180140708543
2017-2018,netherlands,Hepatitis_A,-2.8150605058707314
2017-2018,netherlands,Melena,-2.820778103721169
2017-2018,netherlands,Venezolaanse_equïene_encefalitis,-2.8439349318846046
2017-2018,netherlands,Chaparevirus,-3.2085963696430184
2017-2018,netherlands,Dysenterie,-4.5129610793748975
2017-2018,netherlands,Osteomyelitis,-5.3918679948056925
2018-2019,netherlands,Griep,16.42897886731361
2018-2019,netherlands,Mexicaanse_griep,10.871889197361453
2018-2019,netherlands,Cyanovirus,2.3782159868659702
2018-2019,netherlands,Krim-Congo-hemorragische_koorts,1.834471825095332
2018-2019,netherlands,Cytokinestorm,1.5971769894116727
2018-2019,netherlands,Acrodynie,0.6968459294855932
2018-2019,netherlands,Fructosurie,0.4499733539568216
2018-2019,netherlands,Pandemrix,0.09622535860337907
2018-2019,netherlands,Usutuvirus,0.036935590426860954
2018-2019,netherlands,year,-0.06331627678903866
2018-2019,netherlands,Tremor,-0.08488503987996845
2018-2019,netherlands,Pustel,-0.3308226746055241
2018-2019,netherlands,Orgaanfalen,-0.3632040685138739
2018-2019,netherlands,Parotitis,-0.36769817629215246
2018-2019,netherlands,Hoofdpijn,-0.49534775789374674
2018-2019,netherlands,Stridor,-0.8136732199966862
2018-2019,netherlands,Akinesie,-2.0306723976547163
2018-2019,netherlands,Wortelprikkeling,-3.013556982875093
2018-2019,netherlands,Stress,-3.5200775581992776
2018-2019,netherlands,Melena,-5.9505117237865655
