season,country,page_name,value
2011-2012,netherlands,Symptoom,0.15553542267166742
2011-2012,netherlands,Eiwitmantel,0.12608642573116075
2011-2012,netherlands,Neuraminidase,0.05049819432212823
2011-2012,netherlands,Antigene_drift,0.030195823468963445
2011-2012,netherlands,Hong_Kong_griep,0.005980362039604541
2011-2012,netherlands,Virusinfectie,-0.0862871500165392
2011-2012,netherlands,Vogelpest,-0.30201698330354687
2011-2012,netherlands,Hemagglutinine,-0.4003045478972185
2011-2012,netherlands,Antigene_shift,-0.6302999632748414
2011-2012,netherlands,Wereldgezondheidsorganisatie,-1.209962324266151
2011-2012,netherlands,H2N2,-1.4381239138570399
2011-2012,netherlands,Vogelgriep,-1.4968944131805633
2011-2012,netherlands,Borstvoeding,-1.6171503833625263
2011-2012,netherlands,SARS,-2.405225938351406
2011-2012,netherlands,Mexicaanse_griep,-2.8854285621195204
2011-2012,netherlands,Eerste_Wereldoorlog,-3.0721695056939384
2011-2012,netherlands,Bloedtransfusie,-3.141572435133482
2011-2012,netherlands,Hoofdpijn,-3.978128218993053
2011-2012,netherlands,Immuundeficiëntie,-4.512503414946545
2011-2012,netherlands,Mortaliteit,-4.915707331525663
2011-2012,netherlands,month,-5.455397633947603
2011-2012,netherlands,H1N1,-5.980208456464516
2011-2012,netherlands,Hongkong,-6.601010952232613
2011-2012,netherlands,Steenpuist,-9.504197959009
2011-2012,netherlands,year,-13.692951826289192
2012-2013,netherlands,Epidemie,19.743616935446205
2012-2013,netherlands,Griep,17.051299419816456
2012-2013,netherlands,H5N1,7.175124870958948
2012-2013,netherlands,Virulentie,5.252373935045932
2012-2013,netherlands,Amantadine,5.101976823695311
2012-2013,netherlands,Verkoudheid,4.810270850687548
2012-2013,netherlands,Aziatische_griep,4.522882571348869
2012-2013,netherlands,Hongkonggriep,4.366805045758572
2012-2013,netherlands,Koorts,3.6658897326297777
2012-2013,netherlands,Koude_rillingen,3.4142186910669854
2012-2013,netherlands,Astma,3.263638027732929
2012-2013,netherlands,Lijst_van_longziekten,3.128724708620092
2012-2013,netherlands,Pandemrix,3.1033966642010835
2012-2013,netherlands,Keelpijn,2.924112694862306
2012-2013,netherlands,COPD,2.7334074676719964
2012-2013,netherlands,Incubatieperiode,2.4450717301745626
2012-2013,netherlands,Oseltamivir,2.439934874512164
2012-2013,netherlands,Virologie,2.2934473744605306
2012-2013,netherlands,Pandemie,2.0236278230865175
2012-2013,netherlands,Afweer,1.8224246935996977
2012-2013,netherlands,Genetica,1.7419050532478972
2012-2013,netherlands,Antigene_drift,1.4618649797985879
2012-2013,netherlands,Darminfectie,1.4503507806209646
2012-2013,netherlands,Immuunsysteem,1.4113796563158565
2012-2013,netherlands,Opportunistische_infectie,1.3591971644158183
2012-2013,netherlands,Pokken,1.3490229866454688
2012-2013,netherlands,Varkensgriep,1.3337250375332101
2012-2013,netherlands,Eiwitmantel,1.239963004786304
2012-2013,netherlands,H7N9,1.1717514371046402
2012-2013,netherlands,Morbiditeitsgraad,0.9116559367190082
2012-2013,netherlands,Infectieziekte,0.8845354620320597
2012-2013,netherlands,Orthomyxovirus,0.6723228920688875
2012-2013,netherlands,Wereldgezondheidsorganisatie,0.2893405606645006
2012-2013,netherlands,Pathogeen,-0.3220410514422332
2012-2013,netherlands,Vaccin,-0.5869530369699619
2012-2013,netherlands,Aids,-0.6629348134204746
2012-2013,netherlands,Hemagglutinine,-0.671708591476182
2012-2013,netherlands,Vogelpest,-0.6739724284736676
2012-2013,netherlands,Immuundeficiëntie,-0.6888556845791316
2012-2013,netherlands,Azerbeidzjan,-0.7855829954376955
2012-2013,netherlands,SARS,-0.9874647358560318
2012-2013,netherlands,Antigene_shift,-1.5250659761348897
2012-2013,netherlands,Borstvoeding,-1.6738272897546773
2012-2013,netherlands,Spierpijn,-1.910919807146009
2012-2013,netherlands,Koude_rilling,-2.593870377564803
2012-2013,netherlands,Mortaliteit,-2.918932740556265
2012-2013,netherlands,Griepprik,-3.0667122434263314
2012-2013,netherlands,H3N2,-3.2063343771919355
2012-2013,netherlands,Aviaire_influenza,-3.2397614269137316
2012-2013,netherlands,Eerste_Wereldoorlog,-3.2582102078068624
2012-2013,netherlands,Marburgvirus,-3.292054120157102
2012-2013,netherlands,Mexicaanse_griep,-3.3284588513313955
2012-2013,netherlands,Pulmonologie,-3.360162772327496
2012-2013,netherlands,Hongkong,-3.5634577214115026
2012-2013,netherlands,Hoofdpijn,-4.401513534820611
2012-2013,netherlands,1960-1969,-4.796308051947475
2012-2013,netherlands,Bloedtransfusie,-6.398593320751512
2012-2013,netherlands,month,-7.184830202024994
2012-2013,netherlands,H2N2,-7.286706786934998
2012-2013,netherlands,Buikgriep,-8.093175367614437
2012-2013,netherlands,year,-11.714561140515844
2012-2013,netherlands,Hoest,-12.47422222766138
2013-2014,netherlands,Griep,10.50806127905291
2013-2014,netherlands,Hongkonggriep,8.049263828601864
2013-2014,netherlands,Virologie,4.739034707528983
2013-2014,netherlands,Aziatische_griep,4.7050189204243145
2013-2014,netherlands,Verkoudheid,4.428668422124288
2013-2014,netherlands,Koude_rillingen,3.8171210409893805
2013-2014,netherlands,Pandemie,2.695470563541165
2013-2014,netherlands,Virulentie,1.6797351743699518
2013-2014,netherlands,Influenzavirus_A,1.6131768364078807
2013-2014,netherlands,Infectieziekte,0.731833144185157
2013-2014,netherlands,COPD,0.5830867623935602
2013-2014,netherlands,Afweer,0.567064508571876
2013-2014,netherlands,Amantadine,0.4993164407470177
2013-2014,netherlands,Opportunistische_infectie,0.2185307279870384
2013-2014,netherlands,Antigene_drift,0.06534379054791364
2013-2014,netherlands,Aviaire_influenza,-0.20372286358301
2013-2014,netherlands,Wereldgezondheidsorganisatie,-0.8863043639475588
2013-2014,netherlands,Vogelpest,-1.2913368885938803
2013-2014,netherlands,Eerste_Wereldoorlog,-1.3934681892761
2013-2014,netherlands,1960-1969,-1.458984656333989
2013-2014,netherlands,Hongkong,-1.4742338913518345
2013-2014,netherlands,Mortaliteit,-1.552107495436851
2013-2014,netherlands,H2N2,-1.7305225115742786
2013-2014,netherlands,Griepprik,-1.8127133778354496
2013-2014,netherlands,Marburgvirus,-1.8634862683976765
2013-2014,netherlands,SARS,-2.231172025675973
2013-2014,netherlands,Bloedtransfusie,-2.665481386143266
2013-2014,netherlands,Ebola,-2.7560116633034872
2013-2014,netherlands,Mexicaanse_griep,-2.7937347486855426
2013-2014,netherlands,Borstvoeding,-2.953935741566281
2013-2014,netherlands,H1N1,-6.55894437765526
2013-2014,netherlands,Immuundeficiëntie,-6.591907074838485
2013-2014,netherlands,year,-12.891477851429748
2013-2014,netherlands,Steenpuist,-13.500395657517535
2014-2015,netherlands,Griep,15.491783345214358
2014-2015,netherlands,Aziatische_griep,9.676089730199498
2014-2015,netherlands,Influenzavirus_A,4.020945889410158
2014-2015,netherlands,Pandemrix,3.9850624816038125
2014-2015,netherlands,Koude_rillingen,3.5503385467324398
2014-2015,netherlands,Virologie,2.245963690745846
2014-2015,netherlands,Vogelgriep,0.902958469705973
2014-2015,netherlands,Vogelpest,0.2739636150643245
2014-2015,netherlands,Koude_rilling,0.0625037284792733
2014-2015,netherlands,Virulentie,0.06188393482068894
2014-2015,netherlands,Marburgvirus,-0.09655065346362195
2014-2015,netherlands,Borstvoeding,-0.24782827866192528
2014-2015,netherlands,H5N2,-0.6915897046313231
2014-2015,netherlands,Virusinfectie,-0.8870203304870128
2014-2015,netherlands,SARS,-1.0570808128388876
2014-2015,netherlands,Eerste_Wereldoorlog,-1.1028779067929135
2014-2015,netherlands,Ebola,-1.3048490498956187
2014-2015,netherlands,Mexicaanse_griep,-1.4517108804086323
2014-2015,netherlands,Griepprik,-3.0496003772382303
2014-2015,netherlands,H1N1,-3.963093433023201
2014-2015,netherlands,year,-5.868501444999467
2014-2015,netherlands,Steenpuist,-7.13089069315816
2015-2016,netherlands,Griep,16.11587230998536
2015-2016,netherlands,Influenzavirus_A,5.677981801915492
2015-2016,netherlands,Hongkonggriep,5.143726134253447
2015-2016,netherlands,Koude_rillingen,4.3169515794493005
2015-2016,netherlands,Aziatische_griep,4.079477930306306
2015-2016,netherlands,Virulentie,2.6563183194370565
2015-2016,netherlands,Amantadine,2.4346582964796797
2015-2016,netherlands,Afweer,1.676475333015621
2015-2016,netherlands,Orthomyxovirus,1.4294047815681525
2015-2016,netherlands,Opportunistische_infectie,1.379611517302003
2015-2016,netherlands,Pandemie,1.365330453509756
2015-2016,netherlands,H5N1,1.3016050064173064
2015-2016,netherlands,Oseltamivir,0.9196164991185188
2015-2016,netherlands,Verkoudheid,0.4358859315663726
2015-2016,netherlands,Antigene_drift,0.031992973785245016
2015-2016,netherlands,Hemagglutinine,-0.24110456955514192
2015-2016,netherlands,Wereldgezondheidsorganisatie,-0.32087186284948893
2015-2016,netherlands,Griepprik,-0.887921810987555
2015-2016,netherlands,Virusinfectie,-1.046976476302098
2015-2016,netherlands,Vogelpest,-1.3447469084210502
2015-2016,netherlands,Vaccin,-1.453420386312156
2015-2016,netherlands,Eerste_Wereldoorlog,-1.610420513214996
2015-2016,netherlands,Marburgvirus,-1.6784270955976568
2015-2016,netherlands,Mexicaanse_griep,-2.120099973993183
2015-2016,netherlands,Hongkong,-2.1931639581517866
2015-2016,netherlands,Mortaliteit,-2.483965061656824
2015-2016,netherlands,SARS,-3.0506313495469093
2015-2016,netherlands,H2N2,-3.4831889809521304
2015-2016,netherlands,H1N1,-4.918411644297223
2015-2016,netherlands,year,-6.740625747837999
2015-2016,netherlands,Immuundeficiëntie,-7.30756722279344
2015-2016,netherlands,Steenpuist,-12.926822658318267
2016-2017,netherlands,Griep,12.235471035615674
2016-2017,netherlands,Hongkonggriep,8.93274547278954
2016-2017,netherlands,Influenzavirus_A,4.818078826361641
2016-2017,netherlands,Amantadine,3.2916367209254487
2016-2017,netherlands,Orthomyxovirus,2.6830423450894636
2016-2017,netherlands,Pandemrix,2.6764198254985656
2016-2017,netherlands,Virologie,2.3042424936020094
2016-2017,netherlands,Aziatische_griep,2.2774506569180395
2016-2017,netherlands,Oseltamivir,1.9851319377269931
2016-2017,netherlands,Virulentie,1.5762329644697626
2016-2017,netherlands,Afweer,0.9137934188973265
2016-2017,netherlands,Varkensgriep,0.7681338060622848
2016-2017,netherlands,Verkoudheid,0.6419553775440324
2016-2017,netherlands,Antigene_drift,0.27085646275205866
2016-2017,netherlands,Borstvoeding,-0.6894321511382859
2016-2017,netherlands,Antigene_shift,-0.6922299245199112
2016-2017,netherlands,Marburgvirus,-0.724427177533003
2016-2017,netherlands,Mortaliteit,-0.845944480899202
2016-2017,netherlands,Virusinfectie,-0.8465809671877992
2016-2017,netherlands,Griepprik,-0.9321405508819256
2016-2017,netherlands,Bloedtransfusie,-1.514004035084284
2016-2017,netherlands,Ebola,-1.7945007549273588
2016-2017,netherlands,Eerste_Wereldoorlog,-1.8182597976133974
2016-2017,netherlands,Hongkong,-2.329590170345385
2016-2017,netherlands,Mexicaanse_griep,-2.498879843909119
2016-2017,netherlands,SARS,-2.7994820776991673
2016-2017,netherlands,Vogelpest,-3.04153639543614
2016-2017,netherlands,H1N1,-5.837109578840297
2016-2017,netherlands,Steenpuist,-9.874303472794434
2016-2017,netherlands,year,-10.456978299152254
2017-2018,netherlands,Griep,9.327396072884873
2017-2018,netherlands,Hongkonggriep,5.980323488574565
2017-2018,netherlands,H5N1,4.496572905627475
2017-2018,netherlands,Verkoudheid,4.3017599500368195
2017-2018,netherlands,Aziatische_griep,3.695846653871537
2017-2018,netherlands,H5N2,3.449623232188408
2017-2018,netherlands,Amantadine,3.203138767984467
2017-2018,netherlands,Pandemrix,2.725606715465651
2017-2018,netherlands,Oseltamivir,2.6397427004407352
2017-2018,netherlands,Pandemie,1.7206808117632764
2017-2018,netherlands,Opportunistische_infectie,1.3883612022921918
2017-2018,netherlands,Antigene_drift,1.1996053632707013
2017-2018,netherlands,Varkensgriep,0.9947331465014639
2017-2018,netherlands,Afweer,0.97658319048347
2017-2018,netherlands,Virologie,0.9066935804726923
2017-2018,netherlands,Virulentie,0.7644640417612285
2017-2018,netherlands,Incubatieperiode,0.42465577848149744
2017-2018,netherlands,Orthomyxovirus,0.2500847682523153
2017-2018,netherlands,Eiwitmantel,0.2484394885778409
2017-2018,netherlands,Neuraminidase,0.13809385346179098
2017-2018,netherlands,Griepprik,-0.07118406733719336
2017-2018,netherlands,Mortaliteit,-0.10107266289705027
2017-2018,netherlands,Borstvoeding,-0.17284849708097352
2017-2018,netherlands,Vogelgriep,-0.41110959774055345
2017-2018,netherlands,Vogelpest,-0.44879421131622266
2017-2018,netherlands,Virusinfectie,-0.915711046348483
2017-2018,netherlands,Mexicaanse_griep,-0.9201150404692826
2017-2018,netherlands,H1N1,-0.9252359375212312
2017-2018,netherlands,Aviaire_influenza,-1.277219525831114
2017-2018,netherlands,Eerste_Wereldoorlog,-1.8047770890004617
2017-2018,netherlands,H2N2,-2.566543073051624
2017-2018,netherlands,SARS,-3.2622128401138966
2017-2018,netherlands,Hongkong,-3.4767373596529887
2017-2018,netherlands,1960-1969,-3.5594233795268173
2017-2018,netherlands,Ebola,-4.163474473043898
2017-2018,netherlands,year,-7.951044199885461
2017-2018,netherlands,Steenpuist,-13.414604499773258
2018-2019,netherlands,Griep,11.41000249638864
2018-2019,netherlands,Hongkonggriep,6.839041384627854
2018-2019,netherlands,Aziatische_griep,5.209549336192774
2018-2019,netherlands,Virologie,3.3076843298450345
2018-2019,netherlands,Influenzavirus_A,3.2208542194500476
2018-2019,netherlands,Koude_rillingen,3.1990921227355478
2018-2019,netherlands,Verkoudheid,2.739543202733907
2018-2019,netherlands,Orthomyxovirus,2.675767484338919
2018-2019,netherlands,Incubatieperiode,2.5482160956788187
2018-2019,netherlands,Amantadine,2.316369466248213
2018-2019,netherlands,Pandemrix,2.234246696087945
2018-2019,netherlands,Pandemie,2.1243710190793648
2018-2019,netherlands,Virulentie,2.116710920248684
2018-2019,netherlands,Varkensgriep,1.7532421034877805
2018-2019,netherlands,Afweer,1.0722399358758559
2018-2019,netherlands,Oseltamivir,0.9065596951176549
2018-2019,netherlands,H5N1,0.7942063259223203
2018-2019,netherlands,Eiwitmantel,0.5265296474572918
2018-2019,netherlands,COPD,0.39402817354134534
2018-2019,netherlands,Opportunistische_infectie,0.09775660871859101
2018-2019,netherlands,Antigene_shift,-0.017688736532557283
2018-2019,netherlands,Virusinfectie,-0.12474441134315327
2018-2019,netherlands,Hemagglutinine,-0.4240437203097845
2018-2019,netherlands,Vogelpest,-1.0165101408708415
2018-2019,netherlands,1960-1969,-1.1049064484123063
2018-2019,netherlands,Hoest,-1.2175318382826017
2018-2019,netherlands,Borstvoeding,-1.219838911764145
2018-2019,netherlands,Aviaire_influenza,-1.666395495613189
2018-2019,netherlands,Bloedtransfusie,-2.0840174421075313
2018-2019,netherlands,Hongkong,-2.1135755999782417
2018-2019,netherlands,Azerbeidzjan,-2.24621645015086
2018-2019,netherlands,SARS,-2.3722319964345835
2018-2019,netherlands,Eerste_Wereldoorlog,-2.5414021335611645
2018-2019,netherlands,Marburgvirus,-2.8314388436362354
2018-2019,netherlands,Mexicaanse_griep,-3.0635824780441654
2018-2019,netherlands,Immuundeficiëntie,-3.2998957485904232
2018-2019,netherlands,Mortaliteit,-3.9619640372340825
2018-2019,netherlands,H2N2,-4.4915997656582585
2018-2019,netherlands,Steenpuist,-9.0494602993691
2018-2019,netherlands,year,-12.253419875318073
