season,country,page_name,value
2018-2019,germany,Wendell_Meredith_Stanley,0.475214709039427
2018-2019,germany,Blutsenkungsreaktion,0.3648474549017573
2018-2019,germany,Arzneistoff,0.2870858742982794
2018-2019,germany,MMW-Fortschritte_der_Medizin,0.2473298686574824
2018-2019,germany,Therapie,0.1842774308979784
2018-2019,germany,Erreger,0.16329346470091893
2018-2019,germany,Kontaktinfektion,0.10663925416123683
2018-2019,germany,Symptom,0.06225968921326783
2018-2019,germany,Hongkong-Grippe,0.05862526216173441
2018-2019,germany,Immunsystem,0.0571630759277735
2018-2019,germany,Orthomyxoviridae,-0.0054589142701938435
2018-2019,germany,Cathelicidine,-0.01154782088318862
2018-2019,germany,Statistisches_Bundesamt,-0.011797248424566512
2018-2019,germany,Schüttelfrost,-0.013666137038777972
2018-2019,germany,European_Centre_for_Disease_Prevention_and_Control,-0.02748664286238588
2018-2019,germany,Cochrane_Collaboration,-0.043594896539020614
2018-2019,germany,Internetsurfen,-0.04800850708233042
2018-2019,germany,Astrologie,-0.07120367067358721
2018-2019,germany,Luftzug,-0.07823931272600367
2018-2019,germany,Krankenkasse,-0.10304158527823067
2018-2019,germany,Patrick_Laidlaw,-0.14217873931261327
2018-2019,germany,Todesursachenstatistik,-0.168947625447009
2018-2019,germany,Verschreibungspflichtig,-0.1768013587201221
2018-2019,germany,Myokarditis,-0.21407313693353094
2018-2019,germany,Antibiotika,-0.23239675987696082
2018-2019,germany,Öffentliche_Gesundheit,-0.27460471441800816
2018-2019,germany,Dmitri_Iossifowitsch_Iwanowski,-0.28477160042625765
2018-2019,germany,Grippeimpfung,-0.3150519277608428
2018-2019,germany,Vogel,-0.40691169613207273
2018-2019,germany,Meter,-0.4348177006512719
2018-2019,germany,Parasitismus,-0.5292537258199601
2018-2019,germany,Arch_Int_Med,-0.5366337279260203
2018-2019,germany,Mikrobiologie,-0.5423792091217287
2018-2019,germany,Latenzzeit,-0.6302126338889354
2018-2019,germany,Virologie,-0.7017259429097149
2018-2019,germany,Anorexie,-1.0303027372302502
2018-2019,germany,Cholera,-1.1962682975752583
2018-2019,germany,Preußen,-1.2433858125861357
